Customer ID,Age,Income_Bucket,Gender,State,Region,Marital_Status,No_of_children,Occupation,Vehicle_Segment,No_of_months,Hobbies,On_Call_Offer
22823680,53,2,M,T,Sub-urban,1,0,Sales Executive,Pick up truck,27,Para-gliding,Plan 4
74661370,67,2,M,V,Urban,2,2,Sales Executive,Pick up truck,26,Para-gliding,Plan 5
47559369,40,2,M,B,Urban,1,3,Sales Executive,Pick up truck,39,Para-gliding,Plan 5
39165485,44,1,M,G,Sub-urban,2,0,Sales Executive,Pick up truck,29,Para-gliding,Plan 4
35533796,69,1,M,C,Urban,1,4,Sales Executive,Pick up truck,12,Para-gliding,Plan 5
21899357,74,1,M,D,Sub-urban,2,2,Sales Executive,Pick up truck,42,Para-gliding,Plan 4
35637497,62,3,M,B,Urban,1,2,Sales Executive,Pick up truck,35,Para-gliding,Plan 5
41721635,36,3,M,T,Sub-urban,2,4,Sales Executive,Pick up truck,8,Para-gliding,Plan 4
72865765,19,2,M,Y,Sub-urban,1,4,Sales Executive,Pick up truck,47,Para-gliding,Plan 4
49316678,44,3,M,U,Sub-urban,2,3,Sales Executive,Pick up truck,23,Para-gliding,Plan 4
11567768,28,2,M,I,Sub-urban,1,3,Sales Executive,Pick up truck,35,Para-gliding,Plan 4
64281633,46,2,M,O,Sub-urban,1,3,Sales Executive,Pick up truck,25,Para-gliding,Plan 4
65523375,38,1,M,P,Sub-urban,1,2,Sales Executive,Pick up truck,13,Para-gliding,Plan 4
56970313,28,1,M,P,Sub-urban,1,1,Sales Executive,Pick up truck,13,Para-gliding,Plan 4
54269606,21,3,M,L,Sub-urban,1,2,Sales Executive,Pick up truck,49,Para-gliding,Plan 4
34854144,37,3,M,J,Sub-urban,1,4,Sales Executive,Pick up truck,52,Para-gliding,Plan 4
53328087,53,2,M,Y,Sub-urban,2,1,Sales Executive,Pick up truck,18,Para-gliding,Plan 4
95683320,71,3,M,W,Sub-urban,1,0,Sales Executive,Pick up truck,37,Para-gliding,Plan 4
53619233,47,2,M,E,Sub-urban,2,3,Sales Executive,Pick up truck,46,Para-gliding,Plan 4
20055223,53,3,M,R,Sub-urban,1,0,Sales Executive,Pick up truck,23,Para-gliding,Plan 4
99147968,72,2,M,T,Sub-urban,2,3,Sales Executive,Pick up truck,27,Para-gliding,Plan 4
87965092,57,2,M,Y,Sub-urban,1,0,Sales Executive,Pick up truck,58,Para-gliding,Plan 4
38678983,28,3,M,G,Sub-urban,2,1,Sales Executive,Pick up truck,53,Para-gliding,Plan 4
63541330,68,2,M,H,Sub-urban,2,4,Sales Executive,Pick up truck,38,Para-gliding,Plan 4
22047129,27,3,M,F,Sub-urban,2,4,Sales Executive,Pick up truck,38,Para-gliding,Plan 4
60286154,68,3,M,J,Sub-urban,2,0,Sales Executive,Pick up truck,58,Para-gliding,Plan 4
61705010,52,1,M,N,Urban,1,4,Sales Executive,Pick up truck,44,Para-gliding,Plan 5
86936459,59,3,M,X,Urban,2,2,Sales Executive,Pick up truck,52,Para-gliding,Plan 5
16499010,50,3,M,U,Sub-urban,2,0,Sales Executive,Pick up truck,19,Para-gliding,Plan 4
92741214,65,2,M,T,Sub-urban,1,3,Sales Executive,Pick up truck,53,Para-gliding,Plan 4
97778725,58,3,M,Y,Sub-urban,2,2,Sales Executive,Pick up truck,40,Para-gliding,Plan 4
89030509,66,1,M,I,Sub-urban,2,0,Sales Executive,Pick up truck,36,Para-gliding,Plan 4
38987712,48,2,M,O,Sub-urban,1,0,Sales Executive,Pick up truck,46,Para-gliding,Plan 4
75611755,68,1,M,S,Sub-urban,1,2,Sales Executive,Pick up truck,38,Para-gliding,Plan 4
30807609,63,2,M,A,Sub-urban,1,2,Sales Executive,Pick up truck,58,Para-gliding,Plan 4
55195565,39,2,M,S,Sub-urban,1,3,Sales Executive,Pick up truck,42,Para-gliding,Plan 4
68919807,60,2,M,A,Sub-urban,1,2,Sales Executive,Pick up truck,33,Para-gliding,Plan 4
52668594,44,3,M,S,Sub-urban,1,3,Sales Executive,Pick up truck,52,Para-gliding,Plan 4
80526860,24,3,M,A,Sub-urban,1,1,Sales Executive,Pick up truck,59,Para-gliding,Plan 4
22556952,62,3,M,S,Sub-urban,1,2,Sales Executive,Pick up truck,59,Para-gliding,Plan 4
93558943,43,1,M,D,Sub-urban,1,3,Sales Executive,Pick up truck,38,Para-gliding,Plan 4
53569819,35,3,M,F,Sub-urban,2,0,Sales Executive,Pick up truck,40,Para-gliding,Plan 4
13247082,33,1,M,G,Sub-urban,2,3,Sales Executive,Pick up truck,48,Para-gliding,Plan 4
77458538,35,2,M,G,Sub-urban,2,2,Sales Executive,Pick up truck,42,Para-gliding,Plan 4
90243622,24,3,M,S,Sub-urban,2,1,Sales Executive,SUV,15,Para-gliding,Plan 1
68398785,28,1,M,A,Sub-urban,1,0,Sales Executive,Compact SUV,21,Para-gliding,Plan 5
54472802,74,2,M,S,Sub-urban,2,4,Sales Executive,Car,30,Para-gliding,Plan 5
58835092,65,3,M,A,Sub-urban,2,4,Sales Executive,SUV,17,Para-gliding,Plan 1
15686233,73,1,M,S,Sub-urban,1,2,Sales Executive,SUV,24,Para-gliding,Plan 1
66678287,36,1,M,D,Sub-urban,2,3,Sales Executive,SUV,25,Para-gliding,Plan 1
34501557,63,3,M,F,Sub-urban,2,4,Sales Executive,SUV,53,Para-gliding,Plan 1
82503986,26,3,M,G,Sub-urban,2,4,Sales Executive,SUV,39,Para-gliding,Plan 1
48522496,53,1,M,G,Sub-urban,2,0,Sales Executive,SUV,40,Para-gliding,Plan 1
27787890,41,3,M,Q,Sub-urban,2,3,Sales Executive,SUV,7,Para-gliding,Plan 1
90886663,65,2,M,W,Sub-urban,1,1,Sales Executive,SUV,27,Para-gliding,Plan 1
56630888,48,2,M,G,Sub-urban,1,4,Sales Executive,SUV,13,Para-gliding,Plan 1
53106199,47,3,M,B,Urban,1,4,Sales Executive,SUV,6,Para-gliding,Plan 5
30103401,45,1,M,N,Urban,2,2,Sales Executive,SUV,7,Para-gliding,Plan 5
60504318,20,2,M,M,Urban,1,1,Sales Executive,SUV,36,Para-gliding,Plan 5
34891244,66,3,M,S,Sub-urban,2,3,Sales Executive,SUV,27,Para-gliding,Plan 1
69001555,30,2,M,A,Sub-urban,2,0,Sales Executive,SUV,25,Para-gliding,Plan 1
79255624,59,1,M,E,Sub-urban,1,3,Sales Executive,SUV,18,Para-gliding,Plan 1
24107123,24,3,M,R,Sub-urban,2,0,Sales Executive,SUV,52,Para-gliding,Plan 1
95591791,26,2,M,T,Sub-urban,2,0,Sales Executive,SUV,23,Para-gliding,Plan 1
21103944,47,1,M,M,Urban,2,0,Sales Executive,SUV,22,Para-gliding,Plan 5
14067898,61,2,M,M,Urban,2,0,Sales Executive,SUV,24,Para-gliding,Plan 5
40634813,41,3,M,T,Sub-urban,2,0,Sales Executive,SUV,47,Para-gliding,Plan 1
26174088,20,1,M,T,Sub-urban,1,2,Sales Executive,SUV,52,Para-gliding,Plan 1
91509713,44,1,M,T,Sub-urban,1,3,Sales Executive,SUV,23,Para-gliding,Plan 1
73021796,26,2,M,T,Sub-urban,2,3,Sales Executive,SUV,14,Para-gliding,Plan 1
71145496,44,3,M,W,Sub-urban,1,4,Sales Executive,SUV,59,Para-gliding,Plan 1
58034195,25,2,M,E,Sub-urban,2,1,Sales Executive,SUV,29,Para-gliding,Plan 1
11902207,72,3,M,R,Sub-urban,2,3,Sales Executive,SUV,51,Para-gliding,Plan 1
75687143,28,1,M,R,Sub-urban,2,3,Sales Executive,SUV,47,Para-gliding,Plan 1
61081441,74,3,M,R,Sub-urban,2,2,Sales Executive,SUV,33,Para-gliding,Plan 1
44970878,42,2,M,R,Sub-urban,1,4,Sales Executive,SUV,55,Para-gliding,Plan 1
67618067,45,3,M,R,Sub-urban,2,1,Sales Executive,SUV,11,Para-gliding,Plan 1
74015248,73,1,M,R,Sub-urban,2,0,Sales Executive,SUV,49,Para-gliding,Plan 1
44512395,59,3,M,T,Sub-urban,2,3,Sales Executive,SUV,19,Para-gliding,Plan 1
92232664,69,1,M,V,Urban,1,0,Sales Executive,SUV,36,Para-gliding,Plan 5
32967990,29,3,M,B,Urban,1,0,Sales Executive,SUV,14,Para-gliding,Plan 5
40920980,41,3,M,G,Sub-urban,2,2,Sales Executive,SUV,13,Para-gliding,Plan 1
24347267,39,3,M,C,Urban,2,0,Sales Executive,Compact SUV,12,Para-gliding,Plan 2
58252588,47,3,M,D,Sub-urban,1,1,Sales Executive,Compact SUV,52,Para-gliding,Plan 5
50795403,35,3,M,B,Urban,1,0,Sales Executive,Compact SUV,47,Para-gliding,Plan 2
36531159,26,1,M,T,Sub-urban,1,2,Sales Executive,Compact SUV,40,Para-gliding,Plan 5
53016161,28,2,M,Y,Sub-urban,2,4,Sales Executive,Compact SUV,51,Para-gliding,Plan 5
61067378,39,1,M,U,Sub-urban,1,2,Sales Executive,Compact SUV,23,Para-gliding,Plan 5
72057779,19,3,M,I,Sub-urban,2,2,Sales Executive,Compact SUV,17,Para-gliding,Plan 5
46500005,37,3,M,O,Sub-urban,2,3,Sales Executive,Compact SUV,50,Para-gliding,Plan 5
40483798,53,1,M,P,Sub-urban,1,3,Sales Executive,Compact SUV,19,Para-gliding,Plan 5
39362275,42,2,M,P,Sub-urban,1,3,Sales Executive,Compact SUV,55,Para-gliding,Plan 5
16515884,47,2,M,L,Sub-urban,2,1,Sales Executive,Compact SUV,32,Para-gliding,Plan 5
57973566,63,2,M,J,Sub-urban,1,2,Sales Executive,Compact SUV,33,Para-gliding,Plan 5
47605899,41,3,M,Y,Sub-urban,1,3,Sales Executive,Compact SUV,47,Para-gliding,Plan 5
24576284,51,2,M,W,Sub-urban,2,1,Sales Executive,Compact SUV,49,Para-gliding,Plan 5
75129414,73,3,M,E,Sub-urban,1,2,Sales Executive,Compact SUV,12,Para-gliding,Plan 5
11986770,52,3,M,R,Sub-urban,2,3,Sales Executive,Compact SUV,33,Para-gliding,Plan 5
95167168,41,1,M,T,Sub-urban,2,4,Sales Executive,Compact SUV,18,Para-gliding,Plan 5
34307026,53,3,M,Y,Sub-urban,1,2,Sales Executive,Compact SUV,25,Para-gliding,Plan 5
17583450,24,1,M,G,Sub-urban,1,3,Sales Executive,Compact SUV,29,Para-gliding,Plan 5
22681328,20,3,M,H,Sub-urban,1,1,Sales Executive,Compact SUV,46,Para-gliding,Plan 5
83480436,41,1,M,F,Sub-urban,2,4,Sales Executive,Compact SUV,37,Para-gliding,Plan 5
95090543,21,1,M,J,Sub-urban,1,0,Sales Executive,Compact SUV,15,Para-gliding,Plan 5
55410395,41,1,M,N,Urban,1,4,Sales Executive,Compact SUV,51,Para-gliding,Plan 2
10469309,32,3,M,X,Urban,2,2,Sales Executive,Compact SUV,20,Para-gliding,Plan 2
51485053,67,1,M,U,Sub-urban,2,0,Sales Executive,Compact SUV,34,Para-gliding,Plan 5
50821133,24,2,M,T,Sub-urban,2,3,Sales Executive,Compact SUV,29,Para-gliding,Plan 5
44412263,56,3,M,Y,Sub-urban,1,3,Sales Executive,Compact SUV,8,Para-gliding,Plan 5
50090065,38,3,M,I,Sub-urban,2,1,Sales Executive,Compact SUV,41,Para-gliding,Plan 5
15856099,67,1,M,O,Sub-urban,2,2,Sales Executive,Compact SUV,33,Para-gliding,Plan 5
87183443,19,3,M,S,Sub-urban,1,0,Sales Executive,Compact SUV,40,Para-gliding,Plan 5
61780441,66,2,M,A,Sub-urban,2,4,Sales Executive,Compact SUV,13,Para-gliding,Plan 5
43656063,23,3,M,S,Sub-urban,1,3,Sales Executive,Compact SUV,6,Para-gliding,Plan 5
51316878,70,3,M,A,Sub-urban,1,4,Sales Executive,Compact SUV,40,Para-gliding,Plan 5
80512086,71,3,M,S,Sub-urban,2,2,Sales Executive,Compact SUV,38,Para-gliding,Plan 5
31204130,24,2,M,A,Sub-urban,1,2,Sales Executive,Compact SUV,46,Para-gliding,Plan 5
27551508,57,1,M,S,Sub-urban,2,2,Sales Executive,Car,44,Para-gliding,Plan 5
44113518,51,2,M,D,Sub-urban,1,3,Sales Executive,Car,14,Para-gliding,Plan 5
16747890,47,2,M,F,Sub-urban,2,3,Sales Executive,Car,41,Para-gliding,Plan 5
12954961,61,2,M,G,Sub-urban,1,0,Sales Executive,Car,43,Para-gliding,Plan 5
16019093,65,3,M,G,Sub-urban,2,3,Sales Executive,Car,58,Para-gliding,Plan 5
19089918,75,2,M,T,Sub-urban,1,3,Sales Executive,Car,39,Para-gliding,Plan 5
99508726,48,3,M,T,Sub-urban,1,4,Sales Executive,Car,59,Para-gliding,Plan 5
54980813,45,3,M,T,Sub-urban,1,3,Sales Executive,Car,47,Para-gliding,Plan 5
80361338,56,1,M,T,Sub-urban,2,3,Sales Executive,Car,28,Para-gliding,Plan 5
68585764,67,2,M,W,Sub-urban,2,0,Sales Executive,Car,44,Para-gliding,Plan 5
36316145,45,3,M,E,Sub-urban,1,2,Sales Executive,Car,26,Para-gliding,Plan 5
42656621,60,2,M,R,Sub-urban,2,4,Sales Executive,Car,23,Para-gliding,Plan 5
97598207,40,2,M,R,Sub-urban,1,2,Sales Executive,Car,26,Para-gliding,Plan 5
73340335,59,2,M,R,Sub-urban,1,1,Sales Executive,Car,17,Para-gliding,Plan 5
27951484,41,1,M,R,Sub-urban,1,4,Sales Executive,Car,23,Para-gliding,Plan 5
70374330,68,1,M,R,Sub-urban,1,1,Sales Executive,Car,22,Para-gliding,Plan 5
84236427,50,2,M,R,Sub-urban,2,1,Sales Executive,Car,31,Para-gliding,Plan 5
59081531,20,2,M,T,Sub-urban,1,4,Sales Executive,Car,27,Para-gliding,Plan 5
82742786,46,3,M,V,Urban,1,0,Sales Executive,Car,47,Para-gliding,Plan 5
40107215,24,2,M,B,Urban,2,3,Sales Executive,Car,39,Para-gliding,Plan 5
51798454,38,3,M,G,Sub-urban,1,3,Sales Executive,Car,48,Para-gliding,Plan 5
64478425,25,1,M,C,Urban,2,0,Sales Executive,Car,57,Para-gliding,Plan 5
85253842,62,2,M,D,Sub-urban,2,4,Sales Executive,Car,38,Para-gliding,Plan 5
15722318,37,1,M,B,Urban,1,4,Chef,Car,14,Para-gliding,Plan 5
70323421,66,2,M,T,Sub-urban,2,4,Investment Banker,Car,25,Para-gliding,Plan 5
11221277,36,3,M,Y,Sub-urban,2,4,Orthopeadic,Car,59,Para-gliding,Plan 5
71398825,28,3,M,U,Sub-urban,1,2,Gardener,Car,36,Para-gliding,Plan 5
95114103,75,3,M,I,Sub-urban,2,0,Interior designer,Car,35,Para-gliding,Plan 5
35485384,35,1,M,O,Sub-urban,1,3,Architect,Car,33,Para-gliding,Plan 5
43659175,65,2,M,P,Sub-urban,1,3,Research Analyst,Car,29,Para-gliding,Plan 5
39018341,28,1,M,P,Sub-urban,2,2,Wildlife Photographer,Car,24,Para-gliding,Plan 5
60171020,66,2,M,L,Sub-urban,1,2,Writer,Car,46,Para-gliding,Plan 5
21934443,72,1,M,J,Sub-urban,1,0,Marketing Analyst,Car,39,Para-gliding,Plan 5
35363245,47,3,M,Y,Sub-urban,1,4,Designer,Car,42,Para-gliding,Plan 5
26289199,65,2,M,W,Sub-urban,1,0,Chef,Car,56,Para-gliding,Plan 5
19529478,69,2,M,E,Sub-urban,1,2,Chef,Car,34,Para-gliding,Plan 5
95192406,46,1,M,R,Sub-urban,1,3,Chef,Car,60,Para-gliding,Plan 5
40168447,46,1,M,T,Sub-urban,2,1,Chef,Car,24,Para-gliding,Plan 5
89754541,72,1,M,Y,Sub-urban,2,3,Chef,Car,47,Para-gliding,Plan 5
34199501,55,3,M,G,Sub-urban,2,0,Chef,Car,15,Adventure Sports,Plan 5
10700476,18,2,M,H,Sub-urban,1,0,Chef,Car,18,Adventure Sports,Plan 5
22861657,30,3,M,F,Sub-urban,2,3,Chef,Car,45,Adventure Sports,Plan 5
99597387,25,2,M,J,Sub-urban,1,2,Chef,Car,27,Adventure Sports,Plan 5
86584932,28,2,M,N,Urban,1,2,Chef,Pick up truck,42,Adventure Sports,Plan 5
34263714,23,3,M,X,Urban,2,4,Chef,Pick up truck,8,Adventure Sports,Plan 5
76339502,40,1,M,U,Sub-urban,1,4,Chef,Pick up truck,20,Adventure Sports,Plan 4
29472655,19,1,M,T,Sub-urban,2,0,Chef,Pick up truck,55,Adventure Sports,Plan 4
15552942,50,3,M,Y,Sub-urban,2,1,Chef,SUV,37,Adventure Sports,Plan 1
23402250,48,1,M,I,Sub-urban,2,4,Chef,Compact SUV,55,Adventure Sports,Plan 5
74745730,26,1,M,O,Sub-urban,1,1,Chef,Car,22,Adventure Sports,Plan 5
71421630,37,2,M,S,Sub-urban,2,4,Chef,SUV,40,Adventure Sports,Plan 1
65765513,57,3,M,A,Sub-urban,1,1,Chef,SUV,9,Adventure Sports,Plan 1
68769837,67,2,M,S,Sub-urban,2,2,Chef,SUV,56,Adventure Sports,Plan 1
65137230,73,1,M,A,Sub-urban,1,3,Chef,SUV,34,Adventure Sports,Plan 1
20570342,65,2,M,S,Sub-urban,2,4,Chef,SUV,39,Adventure Sports,Plan 1
70995228,36,2,M,A,Sub-urban,2,4,Chef,SUV,13,Adventure Sports,Plan 1
17322324,18,1,M,S,Sub-urban,1,4,Chef,SUV,34,Adventure Sports,Plan 1
70439123,22,1,M,D,Sub-urban,2,1,Chef,SUV,28,Adventure Sports,Plan 1
11893566,33,1,M,F,Sub-urban,2,2,Chef,SUV,60,Adventure Sports,Plan 1
41345505,28,2,M,G,Sub-urban,2,3,Chef,SUV,31,Adventure Sports,Plan 1
77791758,58,1,M,G,Sub-urban,2,2,Chef,SUV,41,Adventure Sports,Plan 1
46948284,27,2,M,Q,Sub-urban,2,2,Chef,SUV,30,Adventure Sports,Plan 1
69882187,43,3,M,A,Sub-urban,1,4,Chef,SUV,43,Adventure Sports,Plan 1
56066709,67,3,M,Z,Urban,1,0,Chef,SUV,23,Adventure Sports,Plan 5
28805893,32,1,M,W,Sub-urban,1,3,Chef,SUV,59,Adventure Sports,Plan 1
96075636,48,3,M,S,Sub-urban,1,2,Chef,SUV,57,Adventure Sports,Plan 1
29639712,59,3,M,X,Urban,2,3,Chef,SUV,37,Adventure Sports,Plan 5
30744314,51,1,M,E,Sub-urban,1,0,Chef,SUV,39,Adventure Sports,Plan 1
25921664,38,2,M,D,Sub-urban,1,3,Chef,SUV,55,Adventure Sports,Plan 1
24921677,24,2,M,C,Urban,2,0,Chef,SUV,42,Adventure Sports,Plan 5
13411948,41,2,M,R,Sub-urban,2,4,Chef,SUV,18,Adventure Sports,Plan 1
77517085,47,2,M,F,Sub-urban,2,0,Chef,SUV,57,Adventure Sports,Plan 1
75509860,72,1,M,V,Urban,1,3,Chef,SUV,41,Adventure Sports,Plan 5
30260597,54,1,M,T,Sub-urban,2,4,Chef,SUV,12,Adventure Sports,Plan 1
29224004,74,2,M,G,Sub-urban,1,4,Chef,SUV,28,Adventure Sports,Plan 1
30863008,48,1,M,B,Urban,2,3,Chef,SUV,38,Adventure Sports,Plan 5
74859870,40,1,M,Y,Sub-urban,2,4,Chef,SUV,53,Adventure Sports,Plan 1
48191093,22,2,M,H,Sub-urban,1,2,Chef,SUV,29,Adventure Sports,Plan 1
34032388,31,2,M,N,Urban,1,0,Chef,SUV,28,Adventure Sports,Plan 5
53258883,24,3,M,U,Sub-urban,1,1,Chef,SUV,11,Adventure Sports,Plan 1
10097402,67,3,M,J,Sub-urban,2,0,Chef,SUV,37,Adventure Sports,Plan 1
20003465,18,1,M,M,Urban,1,0,Chef,SUV,31,Adventure Sports,Plan 5
35291150,26,1,M,I,Sub-urban,1,4,Chef,SUV,10,Adventure Sports,Plan 1
60936912,43,3,M,K,Sub-urban,2,1,Chef,SUV,26,Adventure Sports,Plan 1
56242200,70,3,M,L,Sub-urban,2,4,Chef,SUV,44,Adventure Sports,Plan 1
98494679,69,2,M,O,Sub-urban,2,0,Chef,Compact SUV,33,Adventure Sports,Plan 5
38122989,55,1,M,P,Sub-urban,2,4,Chef,Compact SUV,7,Adventure Sports,Plan 5
24621501,37,2,M,Q,Sub-urban,1,2,Chef,Compact SUV,12,Adventure Sports,Plan 5
91864891,19,1,M,A,Sub-urban,2,4,Chef,Compact SUV,60,Adventure Sports,Plan 5
42361452,37,1,M,Z,Urban,2,0,Chef,Compact SUV,29,Adventure Sports,Plan 2
91981493,70,1,M,W,Sub-urban,1,1,Chef,Compact SUV,23,Adventure Sports,Plan 5
22297514,66,3,M,S,Sub-urban,2,4,Chef,Compact SUV,55,Adventure Sports,Plan 5
61561023,29,3,M,X,Urban,2,1,Chef,Compact SUV,24,Adventure Sports,Plan 2
91986995,67,1,M,E,Sub-urban,1,1,Chef,Compact SUV,13,Adventure Sports,Plan 5
80651192,38,1,M,D,Sub-urban,1,3,Chef,Compact SUV,17,Adventure Sports,Plan 5
60334611,61,3,M,C,Urban,2,3,Chef,Compact SUV,11,Adventure Sports,Plan 2
44126688,19,2,M,R,Sub-urban,1,3,Chef,Compact SUV,7,Adventure Sports,Plan 5
84907217,22,2,M,F,Sub-urban,2,1,Chef,Compact SUV,41,Adventure Sports,Plan 5
93721647,23,1,M,V,Urban,2,2,Chef,Compact SUV,58,Adventure Sports,Plan 2
79222511,32,1,M,T,Sub-urban,1,2,Chef,Compact SUV,56,Adventure Sports,Plan 5
51095321,36,2,M,G,Sub-urban,1,1,Chef,Compact SUV,22,Adventure Sports,Plan 5
94545168,20,1,M,B,Urban,1,2,Chef,Compact SUV,7,Adventure Sports,Plan 2
77125929,70,2,M,Y,Sub-urban,1,0,Chef,Compact SUV,34,Adventure Sports,Plan 5
26276785,44,1,M,J,Sub-urban,2,2,Chef,Compact SUV,47,Adventure Sports,Plan 5
15464641,70,2,M,M,Urban,1,0,Chef,Compact SUV,40,Adventure Sports,Plan 2
45371214,50,2,M,I,Sub-urban,2,3,Investment Banker,Compact SUV,30,Adventure Sports,Plan 5
26955139,19,1,M,K,Sub-urban,2,1,Orthopeadic,Compact SUV,21,Sketching,Plan 5
45124521,26,2,M,L,Sub-urban,2,0,Gardener,Compact SUV,26,Sketching,Plan 5
23788946,56,3,M,O,Sub-urban,1,3,Interior designer,Compact SUV,31,Sketching,Plan 5
97579965,21,1,M,P,Sub-urban,1,0,Architect,Compact SUV,54,Sketching,Plan 5
19204913,61,2,M,Q,Sub-urban,2,3,Research Analyst,Compact SUV,27,Sketching,Plan 5
34626621,35,2,M,A,Sub-urban,1,2,Wildlife Photographer,Compact SUV,21,Sketching,Plan 5
79319928,39,1,M,Z,Urban,2,0,Writer,Compact SUV,32,Sketching,Plan 2
71685448,24,1,M,W,Sub-urban,2,2,Marketing Analyst,Compact SUV,51,Sketching,Plan 5
71618395,24,3,M,S,Sub-urban,1,3,Designer,Compact SUV,24,Sketching,Plan 5
85883549,30,2,M,X,Urban,2,0,Investment Banker,Compact SUV,14,Sketching,Plan 2
50270788,54,2,M,E,Sub-urban,2,4,Investment Banker,Compact SUV,59,Sketching,Plan 5
27138585,38,1,M,D,Sub-urban,1,2,Investment Banker,Compact SUV,45,Sketching,Plan 5
10261796,35,2,M,C,Urban,2,4,Investment Banker,Compact SUV,33,Sketching,Plan 2
85838460,18,1,M,D,Sub-urban,1,2,Investment Banker,Compact SUV,24,Sketching,Plan 5
67991598,57,2,M,C,Urban,2,2,Investment Banker,Car,29,Sketching,Plan 5
61408508,19,3,M,R,Sub-urban,1,3,Investment Banker,Car,33,Sketching,Plan 5
30492761,50,1,M,F,Sub-urban,1,3,Investment Banker,Car,32,Sketching,Plan 5
16359664,69,1,M,V,Urban,2,1,Investment Banker,Car,57,Sketching,Plan 5
57461429,74,1,M,T,Sub-urban,1,1,Investment Banker,Car,46,Sketching,Plan 5
24552238,66,2,M,G,Sub-urban,1,4,Investment Banker,Car,60,Sketching,Plan 5
33126412,60,3,M,B,Urban,2,1,Investment Banker,Car,49,Sketching,Plan 5
42233980,39,1,M,Y,Sub-urban,2,0,Investment Banker,Car,28,Sketching,Plan 5
45830985,37,2,M,H,Sub-urban,1,3,Investment Banker,Car,34,Sketching,Plan 5
98640792,54,1,M,N,Urban,2,0,Investment Banker,SUV,19,Sketching,Plan 5
34925646,56,3,M,U,Sub-urban,1,2,Investment Banker,Compact SUV,31,Sketching,Plan 5
43803096,53,3,M,J,Sub-urban,1,1,Investment Banker,Car,10,Sketching,Plan 5
30866660,25,1,M,M,Urban,1,2,Investment Banker,Pick up truck,59,Sketching,Plan 5
10064570,47,2,M,I,Sub-urban,1,1,Investment Banker,Pick up truck,59,Sketching,Plan 4
74979640,28,3,M,K,Sub-urban,1,0,Investment Banker,Pick up truck,44,Sketching,Plan 4
99104254,67,1,M,L,Sub-urban,1,1,Investment Banker,Pick up truck,48,Sketching,Plan 4
12590663,57,1,M,O,Sub-urban,1,3,Investment Banker,Pick up truck,42,Sketching,Plan 4
59650833,58,1,M,P,Sub-urban,2,0,Investment Banker,Pick up truck,42,Sketching,Plan 4
82442060,71,1,M,Q,Sub-urban,2,0,Investment Banker,Pick up truck,25,Sketching,Plan 4
31710475,65,2,M,A,Sub-urban,1,2,Investment Banker,Pick up truck,33,Sketching,Plan 4
36804197,52,3,M,Z,Urban,1,2,Investment Banker,Pick up truck,14,Sketching,Plan 5
92966689,75,1,M,W,Sub-urban,2,1,Investment Banker,Pick up truck,42,Sketching,Plan 4
32357835,29,2,M,S,Sub-urban,2,4,Investment Banker,Pick up truck,51,Sketching,Plan 4
75795936,64,3,M,X,Urban,2,4,Investment Banker,Pick up truck,27,Sketching,Plan 5
76729274,68,1,M,E,Sub-urban,1,1,Investment Banker,Pick up truck,6,Sketching,Plan 4
13373033,18,2,M,D,Sub-urban,1,1,Investment Banker,Pick up truck,18,Sketching,Plan 4
60981497,45,3,M,Q,Sub-urban,2,4,Investment Banker,Pick up truck,6,Sketching,Plan 4
55507991,40,2,M,A,Sub-urban,1,3,Investment Banker,Pick up truck,41,Sketching,Plan 4
80195109,48,1,M,Z,Urban,1,1,Investment Banker,Pick up truck,22,Sketching,Plan 5
97915118,23,3,M,W,Sub-urban,1,3,Investment Banker,Pick up truck,17,Sketching,Plan 4
85397408,71,1,M,S,Sub-urban,2,3,Investment Banker,Pick up truck,50,Sketching,Plan 4
24358044,61,1,M,X,Urban,1,1,Investment Banker,Pick up truck,59,Sketching,Plan 5
59940135,44,3,M,E,Sub-urban,1,0,Investment Banker,Pick up truck,25,Sketching,Plan 4
67315095,28,3,M,D,Sub-urban,2,3,Investment Banker,Pick up truck,23,Sketching,Plan 4
18080597,51,2,M,C,Urban,1,3,Investment Banker,Pick up truck,20,Sketching,Plan 5
84440848,27,1,M,D,Sub-urban,1,3,Investment Banker,Pick up truck,32,Sketching,Plan 4
34055748,22,1,M,C,Urban,2,0,Investment Banker,Pick up truck,33,Sketching,Plan 5
18481381,30,3,M,R,Sub-urban,1,3,Investment Banker,Pick up truck,55,Sketching,Plan 4
29279494,18,3,M,F,Sub-urban,1,4,Investment Banker,Pick up truck,49,Sketching,Plan 4
57786324,64,3,M,V,Urban,2,1,Investment Banker,Pick up truck,48,Sketching,Plan 5
54414605,52,1,M,T,Sub-urban,2,4,Investment Banker,Pick up truck,42,Sketching,Plan 4
95460297,72,2,M,G,Sub-urban,1,3,Investment Banker,Pick up truck,56,Sketching,Plan 4
10122938,34,3,M,B,Urban,2,0,Investment Banker,Pick up truck,37,Sketching,Plan 5
62984449,71,1,M,Y,Sub-urban,2,4,Investment Banker,Pick up truck,27,Sketching,Plan 4
64254074,21,3,M,H,Sub-urban,1,0,Investment Banker,Pick up truck,41,Sketching,Plan 4
26716978,66,1,M,N,Urban,2,1,Investment Banker,Pick up truck,49,Sketching,Plan 5
62990695,69,1,M,U,Sub-urban,2,3,Investment Banker,Pick up truck,40,Sketching,Plan 4
